usuario,pelicula1,pelicula2,pelicula3
User87447,3,5,3
User87448,2,3,1
User87449,5,1,1
User87450,1,3,2
User87451,1,1,1
User87452,5,5,3
User87453,3,4,3
User87454,3,4,1
User87455,1,1,3
User87456,3,2,3
User87457,3,4,5
User87458,3,1,2
User87459,4,2,2
User87460,3,1,5
User87461,2,5,3
User87462,5,4,1
User87463,1,4,2
User87464,4,2,3
User87465,3,2,2
User87466,1,5,2
User87467,2,3,4
User87468,4,4,1
User87469,3,2,1
User87470,5,2,5
User87471,4,4,2
User87472,4,5,5
User87473,4,1,2
User87474,2,2,5
User87475,4,5,4
User87476,1,4,5
User87477,5,3,5
User87478,4,5,3
User87479,5,1,5
User87480,4,4,5
User87481,3,5,5
User87482,4,3,5
User87483,1,2,3
User87484,3,5,2
User87485,3,5,5
User87486,3,5,5
User87487,5,4,3
User87488,2,1,5
User87489,5,5,4
User87490,5,3,2
User87491,5,5,2
User87492,5,4,2
User87493,5,5,1
User87494,5,5,4
User87495,2,3,5
User87496,1,1,2
User87497,1,1,2
User87498,1,4,5
User87499,4,5,5
User87500,3,1,1
User87501,2,3,3
User87502,1,1,5
User87503,4,2,3
User87504,3,1,5
User87505,3,4,2
User87506,4,3,1
User87507,1,1,5
User87508,5,2,4
User87509,3,2,2
User87510,4,2,2
User87511,3,1,1
User87512,2,1,5
User87513,2,4,1
User87514,3,5,4
User87515,3,3,1
User87516,3,5,4
User87517,4,2,4
User87518,2,3,2
User87519,1,3,5
User87520,5,5,3
User87521,2,2,4
User87522,5,4,2
User87523,2,4,5
User87524,1,3,3
User87525,4,3,5
User87526,4,5,4
User87527,1,2,4
User87528,3,5,1
User87529,2,1,4
User87530,4,2,3
User87531,1,1,5
User87532,5,5,3
User87533,3,3,1
User87534,4,4,2
User87535,4,4,3
User87536,2,2,5
User87537,2,4,5
User87538,5,1,4
User87539,5,3,2
User87540,5,3,2
User87541,5,1,5
User87542,5,4,1
User87543,2,1,4
User87544,1,3,5
User87545,1,5,3
User87546,4,4,4
User87547,2,2,1
User87548,5,4,1
User87549,5,5,1
User87550,2,4,5
User87551,4,4,3
User87552,4,5,3
User87553,3,1,4
User87554,3,4,4
User87555,1,5,2
User87556,3,1,2
User87557,5,4,1
User87558,1,5,5
User87559,4,2,4
User87560,5,3,5
User87561,2,3,5
User87562,4,1,1
User87563,5,4,4
User87564,3,1,1
User87565,2,5,3
User87566,5,2,2
User87567,2,1,2
User87568,4,2,1
User87569,5,5,5
User87570,5,4,5
User87571,4,1,5
User87572,4,1,5
User87573,5,3,2
User87574,1,2,1
User87575,4,5,3
User87576,5,2,3
User87577,4,3,2
User87578,3,2,5
User87579,3,3,4
User87580,1,2,2
User87581,5,1,1
User87582,5,1,2
User87583,2,4,4
User87584,3,1,1
User87585,3,4,1
User87586,3,2,3
User87587,3,2,1
User87588,1,4,2
User87589,5,1,1
User87590,5,2,4
User87591,4,2,3
User87592,5,2,3
User87593,1,2,3
User87594,1,4,1
User87595,2,2,1
User87596,2,3,5
User87597,3,5,2
User87598,3,1,5
User87599,1,4,5
User87600,3,4,1
User87601,4,5,5
User87602,2,4,4
User87603,4,3,5
User87604,5,3,4
User87605,1,4,3
User87606,4,3,3
User87607,2,4,2
User87608,2,1,1
User87609,5,2,2
User87610,1,1,5
User87611,1,5,2
User87612,5,2,4
User87613,3,2,2
User87614,5,1,4
User87615,3,2,1
User87616,3,5,3
User87617,3,2,5
User87618,3,2,1
User87619,2,5,3
User87620,4,5,5
User87621,4,3,1
User87622,4,4,4
User87623,3,5,4
User87624,5,1,4
User87625,3,3,4
User87626,1,3,2
User87627,3,5,2
User87628,5,1,1
User87629,3,4,3
User87630,1,3,1
User87631,4,2,5
User87632,1,5,1
User87633,3,1,1
User87634,5,2,4
User87635,1,2,5
User87636,5,2,4
User87637,5,5,4
User87638,4,2,4
User87639,4,4,3
User87640,2,5,1
User87641,2,1,5
User87642,3,4,4
User87643,4,1,2
User87644,3,1,2
User87645,2,4,2
User87646,4,3,4
User87647,5,5,4
User87648,2,4,4
User87649,3,4,4
User87650,5,2,4
User87651,4,4,2
User87652,3,4,2
User87653,5,1,2
User87654,3,1,2
User87655,4,3,1
User87656,2,3,3
User87657,3,2,4
User87658,5,4,5
User87659,3,2,5
User87660,2,3,4
User87661,3,4,3
User87662,2,4,2
User87663,1,2,2
User87664,4,1,4
User87665,5,1,2
User87666,2,4,5
User87667,2,2,4
User87668,1,2,5
User87669,3,1,3
User87670,4,5,4
User87671,1,2,3
User87672,3,1,4
User87673,5,2,3
User87674,3,3,2
User87675,4,3,1
User87676,5,1,2
User87677,4,5,4
User87678,2,2,4
User87679,1,2,1
User87680,2,1,5
User87681,1,3,3
User87682,1,4,4
User87683,3,3,4
User87684,1,3,2
User87685,2,1,5
User87686,4,2,4
User87687,2,3,2
User87688,4,4,2
User87689,5,1,4
User87690,2,2,3
User87691,4,5,4
User87692,2,2,1
User87693,4,3,2
User87694,2,3,5
User87695,3,3,2
User87696,2,5,1
User87697,4,3,2
User87698,3,4,5
User87699,2,4,5
User87700,3,5,1
User87701,5,1,1
User87702,5,3,3
User87703,1,5,3
User87704,5,4,3
User87705,3,5,1
User87706,3,1,1
User87707,1,3,5
User87708,3,1,2
User87709,1,1,2
User87710,4,2,3
User87711,1,5,4
User87712,3,2,1
User87713,4,3,5
User87714,5,5,3
User87715,1,2,3
User87716,4,4,4
User87717,3,4,5
User87718,3,4,3
User87719,4,2,4
User87720,2,1,5
User87721,3,4,1
User87722,3,4,4
User87723,3,2,5
User87724,3,4,5
User87725,1,5,1
User87726,4,1,3
User87727,2,1,2
User87728,1,1,5
User87729,1,1,5
User87730,2,2,2
User87731,2,5,3
User87732,1,3,1
User87733,1,3,5
User87734,5,5,3
User87735,1,1,2
User87736,1,5,1
User87737,3,5,4
User87738,4,3,4
User87739,2,4,2
User87740,4,5,3
User87741,2,3,1
User87742,1,5,5
User87743,1,1,5
User87744,1,1,5
User87745,4,1,3
User87746,5,5,3
User87747,1,4,3
User87748,3,1,2
User87749,2,1,3
User87750,1,4,2
User87751,2,1,4
User87752,3,5,5
User87753,3,2,3
User87754,4,1,1
User87755,5,5,3
User87756,4,3,2
User87757,5,1,5
User87758,4,5,3
User87759,2,4,2
User87760,2,3,5
User87761,2,1,4
User87762,1,3,4
User87763,4,2,3
User87764,3,2,4
User87765,3,4,2
User87766,5,2,5
User87767,4,3,4
User87768,3,1,2
User87769,1,3,5
User87770,1,5,4
User87771,3,1,1
User87772,3,2,1
User87773,2,5,4
User87774,2,5,3
User87775,5,3,3
User87776,5,5,3
User87777,4,1,1
User87778,4,4,1
User87779,3,3,4
User87780,2,1,1
User87781,2,1,5
User87782,4,1,5
User87783,3,4,2
User87784,2,5,5
User87785,1,4,4
User87786,4,5,5
User87787,4,5,2
User87788,1,1,4
User87789,4,1,3
User87790,3,2,3
User87791,3,5,5
User87792,3,2,3
User87793,4,1,2
User87794,4,5,5
User87795,3,1,1
User87796,4,1,1
User87797,3,2,4
User87798,3,3,1
User87799,1,1,2
User87800,3,2,3
User87801,3,3,3
User87802,2,3,4
User87803,5,3,4
User87804,3,5,2
User87805,3,2,4
User87806,5,3,3
User87807,3,5,3
User87808,4,4,5
User87809,1,5,1
User87810,1,2,2
User87811,2,5,1
User87812,5,4,4
User87813,3,4,2
User87814,4,5,5
User87815,4,5,3
User87816,5,5,5
User87817,5,5,5
User87818,3,4,2
User87819,2,5,3
User87820,3,5,5
User87821,5,1,5
User87822,4,2,4
User87823,1,1,4
User87824,3,5,5
User87825,5,2,1
User87826,1,2,2
User87827,2,5,5
User87828,5,4,3
User87829,5,4,3
User87830,5,3,5
User87831,3,4,5
User87832,5,5,2
User87833,3,4,5
User87834,2,1,4
User87835,1,4,1
User87836,2,2,1
User87837,4,1,2
User87838,1,3,4
User87839,3,5,2
User87840,2,4,4
User87841,4,3,2
User87842,2,3,1
User87843,3,3,5
User87844,1,1,3
User87845,5,1,4
User87846,5,4,5
User87847,4,2,1
User87848,3,2,2
User87849,4,4,4
User87850,2,2,1
User87851,3,4,1
User87852,4,3,1
User87853,5,2,1
User87854,1,1,5
User87855,5,1,5
User87856,5,3,1
User87857,1,4,2
User87858,3,1,1
User87859,5,1,1
User87860,4,5,3
User87861,2,1,2
User87862,2,5,5
User87863,1,3,3
User87864,4,5,4
User87865,5,3,3
User87866,1,2,5
User87867,5,5,5
User87868,3,2,1
User87869,3,5,5
User87870,2,5,4
User87871,4,5,1
User87872,2,3,4
User87873,3,5,1
User87874,3,2,4
User87875,1,1,3
User87876,4,5,2
User87877,2,4,2
User87878,4,1,5
User87879,3,1,4
User87880,5,4,3
User87881,2,5,4
User87882,1,5,4
User87883,4,5,3
User87884,3,5,5
User87885,3,1,2
User87886,2,5,3
User87887,2,2,3
User87888,2,3,3
User87889,3,3,3
User87890,2,3,2
User87891,5,2,5
User87892,4,5,4
User87893,4,4,5
User87894,3,2,3
User87895,1,1,5
User87896,5,5,3
User87897,4,1,2
User87898,5,2,2
User87899,2,2,1
User87900,2,1,1
User87901,3,5,5
User87902,5,1,2
User87903,1,1,4
User87904,2,1,1
User87905,5,5,1
User87906,2,1,2
User87907,4,4,1
User87908,3,2,5
User87909,4,3,4
User87910,4,5,2
User87911,5,2,1
User87912,1,1,3
User87913,2,3,4
User87914,2,4,4
User87915,3,5,2
User87916,5,1,1
User87917,2,5,5
User87918,2,3,3
User87919,1,3,4
User87920,5,5,4
User87921,2,5,3
User87922,4,4,2
User87923,4,3,3
User87924,1,1,3
User87925,4,4,1
User87926,3,4,5
User87927,4,1,3
User87928,3,5,4
User87929,1,2,2
User87930,1,1,2
User87931,4,5,4
User87932,4,2,1
User87933,2,3,4
User87934,1,3,1
User87935,2,1,1
User87936,2,3,3
User87937,4,4,4
User87938,4,4,5
User87939,4,3,2
User87940,3,4,3
User87941,5,5,1
User87942,2,4,5
User87943,5,5,2
User87944,5,5,5
User87945,4,2,3
User87946,2,2,4
User87947,4,1,3
User87948,4,4,4
User87949,4,2,1
User87950,1,3,3
User87951,2,1,2
User87952,5,5,3
User87953,3,2,3
User87954,4,1,2
User87955,4,1,5
User87956,2,3,1
User87957,4,2,4
User87958,4,5,3
User87959,5,4,1
User87960,4,3,4
User87961,2,2,3
User87962,3,5,5
User87963,4,4,4
User87964,1,4,4
User87965,5,3,2
User87966,5,5,2
User87967,4,4,4
User87968,2,2,3
User87969,1,3,1
User87970,1,4,2
User87971,5,3,3
User87972,4,4,4
User87973,2,4,5
User87974,1,4,2
User87975,1,5,3
User87976,5,1,2
User87977,2,3,5
User87978,1,4,1
User87979,3,2,3
User87980,3,5,5
User87981,3,1,3
User87982,5,3,3
User87983,5,2,1
User87984,1,4,2
User87985,4,3,5
User87986,3,4,5
User87987,5,1,2
User87988,1,5,5
User87989,5,1,3
User87990,4,2,2
User87991,5,5,5
User87992,5,4,1
User87993,5,3,1
User87994,1,4,2
User87995,1,2,1
User87996,4,3,3
User87997,3,1,3
User87998,1,2,5
User87999,3,3,1
User88000,1,2,2
User88001,3,2,4
User88002,1,5,4
User88003,3,5,3
User88004,2,1,5
User88005,5,4,3
User88006,3,1,1
User88007,4,5,4
User88008,2,5,5
User88009,3,4,3
User88010,3,1,3
User88011,5,1,5
User88012,5,4,2
User88013,3,2,4
User88014,3,3,3
User88015,1,1,5
User88016,2,2,3
User88017,2,3,2
User88018,5,2,2
User88019,5,2,1
User88020,3,1,4
User88021,2,3,5
User88022,4,1,3
User88023,2,1,3
User88024,5,2,4
User88025,5,4,2
User88026,5,4,2
User88027,4,3,3
User88028,5,4,2
User88029,5,1,4
User88030,2,3,1
User88031,4,1,3
User88032,2,3,2
User88033,3,5,3
User88034,1,5,2
User88035,2,4,1
User88036,3,4,1
User88037,5,1,4
User88038,4,1,4
User88039,4,5,4
User88040,2,2,2
User88041,1,3,5
User88042,5,2,5
User88043,2,3,5
User88044,5,5,2
User88045,5,4,1
User88046,2,5,5
User88047,2,1,3
User88048,2,4,3
User88049,5,4,2
User88050,3,2,1
User88051,1,1,2
User88052,1,3,1
User88053,3,4,1
User88054,1,5,5
User88055,2,5,2
User88056,5,3,4
User88057,5,5,1
User88058,1,1,4
User88059,5,5,4
User88060,5,2,3
User88061,4,4,5
User88062,2,5,1
User88063,1,3,5
User88064,5,5,5
User88065,2,5,5
User88066,3,3,1
User88067,4,2,1
User88068,3,2,4
User88069,1,1,4
User88070,4,4,5
User88071,5,2,5
User88072,2,2,2
User88073,1,1,3
User88074,5,3,4
User88075,4,2,2
User88076,4,2,5
User88077,3,3,2
User88078,1,2,2
User88079,2,3,4
User88080,2,5,4
User88081,1,5,5
User88082,3,5,1
User88083,5,2,4
User88084,1,3,5
User88085,1,5,4
User88086,5,4,2
User88087,1,3,4
User88088,1,1,4
User88089,5,3,4
User88090,3,3,2
User88091,1,3,1
User88092,4,4,4
User88093,1,4,1
User88094,1,4,2
User88095,2,3,2
User88096,4,1,4
User88097,1,4,1
User88098,5,5,2
User88099,2,3,1
User88100,5,5,2
User88101,2,4,2
User88102,3,5,5
User88103,5,4,2
User88104,2,4,5
User88105,4,4,2
User88106,1,1,4
User88107,1,2,2
User88108,1,5,4
User88109,5,3,1
User88110,3,2,2
User88111,4,1,5
User88112,2,4,4
User88113,5,2,1
User88114,1,1,5
User88115,2,4,4
User88116,5,5,3
User88117,4,4,5
User88118,4,1,1
User88119,4,3,1
User88120,1,5,1
User88121,3,1,1
User88122,1,5,2
User88123,2,5,1
User88124,3,2,5
User88125,2,5,4
User88126,4,4,5
User88127,4,1,5
User88128,4,4,4
User88129,1,1,4
User88130,3,5,2
User88131,3,2,3
User88132,3,1,5
User88133,4,3,4
User88134,1,5,3
User88135,2,3,5
User88136,4,3,1
User88137,5,2,4
User88138,2,1,2
User88139,5,1,3
User88140,2,2,5
User88141,4,1,1
User88142,4,5,1
User88143,1,1,4
User88144,2,5,4
User88145,2,2,1
User88146,5,3,3
User88147,5,3,2
User88148,4,3,1
User88149,4,3,5
User88150,2,5,1
User88151,5,1,5
User88152,4,4,5
User88153,3,1,4
User88154,1,5,4
User88155,1,2,3
User88156,5,5,1
User88157,5,1,1
User88158,4,5,4
User88159,5,5,5
User88160,3,1,5
User88161,4,3,1
User88162,3,2,4
User88163,2,2,5
User88164,3,5,5
User88165,5,4,4
User88166,5,5,5
User88167,2,5,2
User88168,4,1,3
User88169,5,1,2
User88170,2,3,4
User88171,4,2,3
User88172,2,2,2
User88173,5,4,2
User88174,4,2,5
User88175,5,4,3
User88176,4,4,1
User88177,2,3,3
User88178,4,4,5
User88179,5,2,1
User88180,4,3,4
User88181,2,2,3
User88182,3,5,3
User88183,4,3,4
User88184,2,4,5
User88185,5,3,3
User88186,4,4,5
User88187,2,3,2
User88188,3,5,3
User88189,4,1,4
User88190,5,4,2
User88191,2,1,3
User88192,1,2,5
User88193,2,1,1
User88194,4,4,2
User88195,4,5,4
User88196,2,4,4
User88197,4,3,1
User88198,4,2,1
User88199,1,4,2
User88200,4,4,1
User88201,1,5,3
User88202,5,4,3
User88203,1,3,3
User88204,5,3,1
User88205,4,4,1
User88206,1,4,1
User88207,2,1,5
User88208,3,2,4
User88209,5,5,5
User88210,3,4,2
User88211,1,4,3
User88212,3,3,5
User88213,4,1,3
User88214,4,2,2
User88215,3,3,5
User88216,5,2,5
User88217,2,4,3
User88218,5,4,4
User88219,3,2,5
User88220,3,1,4
User88221,5,2,5
User88222,2,3,1
User88223,4,4,1
User88224,2,2,1
User88225,3,3,3
User88226,5,4,5
User88227,2,2,5
User88228,2,3,1
User88229,1,1,3
User88230,4,5,1
User88231,4,3,3
User88232,5,5,5
User88233,4,4,2
User88234,3,3,1
User88235,5,1,4
User88236,1,3,3
User88237,5,5,3
User88238,1,4,1
User88239,4,1,3
User88240,4,3,1
User88241,5,1,3
User88242,4,5,4
User88243,2,5,1
User88244,5,1,3
User88245,1,4,3
User88246,3,4,3
User88247,5,4,1
User88248,4,3,2
User88249,1,2,3
User88250,2,4,5
User88251,1,2,3
User88252,3,2,3
User88253,5,1,3
User88254,5,1,3
User88255,2,2,3
User88256,5,4,3
User88257,1,4,1
User88258,3,4,2
User88259,5,4,4
User88260,1,4,5
User88261,4,1,3
User88262,5,2,3
User88263,4,5,3
User88264,4,2,2
User88265,1,3,5
User88266,2,3,3
User88267,2,1,4
User88268,3,2,3
User88269,2,1,1
User88270,2,1,3
User88271,5,2,3
User88272,1,5,4
User88273,4,2,5
User88274,1,4,1
User88275,3,3,2
User88276,2,3,4
User88277,1,4,5
User88278,4,5,4
User88279,3,1,1
User88280,3,2,3
User88281,2,1,1
User88282,2,1,5
User88283,1,2,5
User88284,5,2,5
User88285,3,4,5
User88286,2,1,1
User88287,1,3,1
User88288,1,4,4
User88289,2,3,2
User88290,3,1,2
User88291,4,1,3
User88292,3,2,4
User88293,2,2,4
User88294,5,1,4
User88295,5,4,1
User88296,5,4,2
User88297,3,5,4
User88298,2,5,2
User88299,3,1,2
User88300,5,5,3
User88301,2,5,1
User88302,5,2,2
User88303,4,4,3
User88304,2,2,3
User88305,5,1,3
User88306,4,5,5
User88307,5,4,1
User88308,2,4,5
User88309,1,4,5
User88310,5,5,1
User88311,2,2,3
User88312,1,5,4
User88313,4,1,4
User88314,5,1,2
User88315,2,3,2
User88316,3,3,2
User88317,3,5,5
User88318,5,5,4
User88319,1,3,4
User88320,2,4,5
User88321,3,1,2
User88322,5,5,1
User88323,5,4,1
User88324,5,3,5
User88325,1,5,1
User88326,2,5,4
User88327,5,2,5
User88328,2,3,1
User88329,5,4,1
User88330,1,2,4
User88331,1,1,5
User88332,2,2,2
User88333,4,1,3
User88334,1,4,1
User88335,4,1,1
User88336,2,2,1
User88337,2,5,5
User88338,5,3,1
User88339,3,4,5
User88340,2,4,5
User88341,3,2,2
User88342,2,2,5
User88343,1,4,4
User88344,1,2,2
User88345,4,5,2
User88346,5,5,4
User88347,4,3,3
User88348,3,2,4
User88349,5,4,1
User88350,4,4,1
User88351,3,2,2
User88352,2,5,5
User88353,5,3,5
User88354,5,3,5
User88355,5,1,4
User88356,5,2,5
User88357,2,3,1
User88358,1,3,3
User88359,3,4,2
User88360,4,3,1
User88361,1,3,3
User88362,4,2,3
User88363,3,4,1
User88364,3,2,2
User88365,2,5,2
User88366,5,2,5
User88367,1,2,1
User88368,1,3,5
User88369,2,3,5
User88370,2,3,5
User88371,2,5,3
User88372,5,3,4
User88373,5,4,3
User88374,2,3,1
User88375,1,3,1
User88376,5,3,5
User88377,4,2,3
User88378,2,3,4
User88379,1,4,4
User88380,1,3,1
User88381,1,1,5
User88382,3,2,5
User88383,4,4,2
User88384,4,4,4
User88385,1,1,2
User88386,3,5,4
User88387,2,2,5
User88388,1,3,2
User88389,3,5,4
User88390,3,2,4
User88391,1,5,2
User88392,3,2,3
User88393,4,5,4
User88394,3,4,3
User88395,4,2,3
User88396,4,1,3
User88397,1,1,4
User88398,2,3,3
User88399,1,2,1
User88400,1,5,2
User88401,2,3,2
User88402,4,5,3
User88403,4,2,4
User88404,3,2,2
User88405,3,5,4
User88406,2,2,5
User88407,3,2,3
User88408,2,1,5
User88409,5,5,1
User88410,5,2,2
User88411,1,5,1
User88412,5,4,2
User88413,4,1,4
User88414,3,4,4
User88415,2,3,2
User88416,1,2,3
User88417,2,3,2
User88418,3,4,5
User88419,4,2,3
User88420,4,5,3
User88421,3,2,2
User88422,1,5,2
User88423,4,3,3
User88424,2,3,3
User88425,5,2,2
User88426,5,1,5
User88427,2,2,2
User88428,2,4,3
User88429,2,1,3
User88430,2,4,2
User88431,1,5,1
User88432,4,2,3
User88433,3,3,5
User88434,4,3,3
User88435,2,3,1
User88436,2,4,4
User88437,2,3,5
User88438,1,3,3
User88439,2,2,3
User88440,5,2,3
User88441,5,2,5
User88442,1,5,2
User88443,1,2,2
User88444,2,2,1
User88445,3,1,2
User88446,5,1,5
User88447,1,2,4
User88448,3,1,3
User88449,5,4,1
User88450,4,3,1
User88451,1,4,4
User88452,2,4,4
User88453,3,3,1
User88454,1,5,1
User88455,4,2,3
User88456,5,1,1
User88457,3,5,4
User88458,2,3,3
User88459,3,3,5
User88460,3,4,1
User88461,5,3,1
User88462,2,1,2
User88463,5,4,1
User88464,2,4,5
User88465,3,1,3
User88466,4,3,4
User88467,3,4,4
User88468,2,3,2
User88469,5,4,1
User88470,2,1,4
User88471,4,1,5
User88472,3,5,4
User88473,5,4,1
User88474,1,4,3
User88475,1,5,1
User88476,2,2,1
User88477,1,5,3
User88478,1,2,1
User88479,5,5,3
User88480,2,2,1
User88481,3,5,5
User88482,5,1,4
User88483,3,2,5
User88484,5,1,5
User88485,4,2,3
User88486,1,1,4
User88487,5,3,1
User88488,3,5,4
User88489,5,2,5
User88490,3,3,2
User88491,2,2,3
User88492,1,1,2
User88493,1,3,5
User88494,3,4,2
User88495,4,5,2
User88496,2,5,5
User88497,4,2,5
User88498,5,3,2
User88499,4,4,3
User88500,4,3,3
User88501,2,3,3
User88502,2,4,4
User88503,1,4,4
User88504,5,2,4
User88505,3,3,4
User88506,5,4,1
User88507,1,3,1
User88508,4,5,3
User88509,5,5,5
User88510,2,2,4
User88511,4,2,2
User88512,3,4,3
User88513,2,3,4
User88514,2,2,1
User88515,1,5,5
User88516,4,2,3
User88517,5,1,1
User88518,5,5,4
User88519,2,5,4
User88520,2,2,3
User88521,5,2,2
User88522,1,2,3
User88523,2,5,2
User88524,4,1,2
User88525,2,2,1
User88526,2,2,3
User88527,2,2,4
User88528,2,1,5
User88529,1,5,1
User88530,4,2,5
User88531,2,1,5
User88532,1,2,4
User88533,3,4,2
User88534,2,3,3
User88535,5,3,4
User88536,3,4,2
User88537,3,5,1
User88538,2,2,1
User88539,2,2,5
User88540,3,1,4
User88541,1,3,3
User88542,1,1,4
User88543,3,4,3
User88544,3,4,3
User88545,2,2,1
User88546,4,1,5
User88547,4,3,3
User88548,4,1,4
User88549,4,1,4
User88550,5,3,4
User88551,1,1,1
User88552,5,1,2
User88553,4,1,4
User88554,5,5,5
User88555,2,4,2
User88556,4,3,1
User88557,2,2,2
User88558,2,5,2
User88559,3,3,4
User88560,5,4,3
User88561,5,5,4
User88562,1,5,3
User88563,4,3,1
User88564,5,4,4
User88565,5,3,1
User88566,2,4,4
User88567,5,3,4
User88568,2,4,2
User88569,4,4,2
User88570,4,2,3
User88571,4,5,3
User88572,2,2,3
User88573,5,1,2
User88574,2,3,5
User88575,4,2,1
User88576,1,4,4
User88577,1,4,3
User88578,1,2,3
User88579,5,2,2
User88580,5,5,2
User88581,1,4,2
User88582,2,1,1
User88583,4,3,1
User88584,1,3,3
User88585,3,4,5
User88586,4,1,2
User88587,5,2,5
User88588,2,5,4
User88589,5,2,1
User88590,1,5,5
User88591,1,2,4
User88592,1,2,4
User88593,2,2,4
User88594,4,3,1
User88595,1,1,3
User88596,5,1,2
User88597,2,2,4
User88598,4,3,1
User88599,1,2,1
User88600,4,1,2
User88601,3,1,5
User88602,3,4,1
User88603,4,4,5
User88604,4,5,4
User88605,5,1,2
User88606,2,1,3
User88607,1,2,3
User88608,2,1,4
User88609,4,3,4
User88610,5,2,1
User88611,3,3,5
User88612,4,3,3
User88613,2,4,1
User88614,3,5,4
User88615,5,4,3
User88616,2,3,2
User88617,5,1,3
User88618,2,3,2
User88619,4,3,5
User88620,3,5,1
User88621,2,4,4
User88622,2,2,5
User88623,2,2,2
User88624,4,1,3
User88625,4,4,1
User88626,1,1,2
User88627,2,4,3
User88628,1,3,1
User88629,5,4,5
User88630,5,5,4
User88631,3,4,5
User88632,4,3,4
User88633,3,1,1
User88634,5,1,1
User88635,4,1,1
User88636,2,1,3
User88637,1,3,5
User88638,2,3,5
User88639,5,2,1
User88640,1,5,4
User88641,1,4,3
User88642,4,4,2
User88643,4,4,3
User88644,1,4,5
User88645,1,2,1
User88646,1,3,5
User88647,1,1,1
User88648,4,5,4
User88649,1,4,1
User88650,1,3,5
User88651,4,2,5
User88652,4,4,1
User88653,3,3,5
User88654,4,5,4
User88655,5,4,2
User88656,1,5,1
User88657,4,4,2
User88658,3,4,5
User88659,2,2,4
User88660,5,4,2
User88661,1,5,1
User88662,2,5,3
User88663,5,3,4
User88664,3,2,3
User88665,1,5,1
User88666,4,3,3
User88667,2,2,4
User88668,5,3,4
User88669,5,4,4
User88670,4,3,5
User88671,1,4,1
User88672,3,5,2
User88673,5,4,4
User88674,5,3,4
User88675,5,4,5
User88676,2,3,5
User88677,4,1,5
User88678,2,4,3
User88679,1,3,1
User88680,2,5,3
User88681,3,2,1
User88682,1,5,1
User88683,3,5,4
User88684,5,4,1
User88685,5,5,3
User88686,3,1,5
User88687,5,5,3
User88688,4,1,3
User88689,1,5,3
User88690,2,4,4
User88691,2,5,5
User88692,1,3,1
User88693,5,1,5
User88694,2,3,4
User88695,5,2,3
User88696,3,1,1
User88697,3,4,2
User88698,4,4,4
User88699,2,5,1
User88700,1,1,2
User88701,1,5,3
User88702,4,3,1
User88703,1,2,1
User88704,4,1,5
User88705,3,1,4
User88706,4,3,4
User88707,2,1,2
User88708,5,4,5
User88709,5,4,3
User88710,1,5,1
User88711,1,5,2
User88712,4,4,3
User88713,3,1,2
User88714,5,1,4
User88715,1,5,2
User88716,1,5,3
User88717,5,1,4
User88718,1,1,5
User88719,4,5,2
User88720,3,5,3
User88721,4,2,5
User88722,4,4,5
User88723,5,1,5
User88724,4,3,4
User88725,4,3,1
User88726,2,1,4
User88727,4,4,4
User88728,4,2,4
User88729,3,4,1
User88730,2,3,5
User88731,5,2,1
User88732,2,5,1
User88733,3,1,1
User88734,4,1,1
User88735,4,5,4
User88736,1,1,2
User88737,3,1,4
User88738,1,5,4
User88739,2,3,2
User88740,3,5,5
User88741,4,4,4
User88742,4,4,5
User88743,3,1,2
User88744,1,3,2
User88745,5,2,1
User88746,4,4,2
User88747,3,3,1
User88748,3,2,4
User88749,4,3,1
User88750,4,2,5
User88751,3,5,5
User88752,1,1,1
User88753,4,3,3
User88754,2,2,3
User88755,4,4,1
User88756,2,3,1
User88757,5,3,1
User88758,1,3,3
User88759,1,5,4
User88760,2,5,2
User88761,1,2,3
User88762,2,3,3
User88763,5,1,5
User88764,2,1,1
User88765,2,3,1
User88766,4,1,3
User88767,5,5,5
User88768,4,3,2
User88769,5,5,5
User88770,2,5,5
User88771,3,2,2
User88772,2,2,4
User88773,2,4,3
User88774,4,4,5
User88775,4,2,2
User88776,2,5,5
User88777,5,3,5
User88778,3,4,1
User88779,3,3,1
User88780,2,4,2
User88781,4,3,4
User88782,5,1,3
User88783,2,4,3
User88784,2,5,2
User88785,4,4,5
User88786,2,3,3
User88787,3,5,5
User88788,2,3,2
User88789,1,3,1
User88790,4,4,3
User88791,5,5,3
User88792,2,3,4
User88793,2,3,4
User88794,1,5,4
User88795,3,2,5
User88796,3,5,4
User88797,3,5,5
User88798,5,5,1
User88799,3,1,2
User88800,3,5,1
User88801,2,3,5
User88802,3,2,2
User88803,5,5,4
User88804,1,3,3
User88805,1,4,5
User88806,1,3,3
User88807,1,3,5
User88808,5,4,4
User88809,2,3,5
User88810,1,1,1
User88811,4,1,4
User88812,1,1,5
User88813,2,5,5
User88814,2,4,2
User88815,4,4,2
User88816,5,4,3
User88817,5,3,3
User88818,4,4,5
User88819,1,4,5
User88820,5,2,3
User88821,4,5,5
User88822,2,2,5
User88823,3,3,5
User88824,4,4,4
User88825,5,4,1
User88826,1,1,5
User88827,4,1,3
User88828,3,4,4
User88829,3,1,5
User88830,5,4,4
User88831,4,2,2
User88832,3,3,3
User88833,5,1,4
User88834,3,3,4
User88835,4,2,4
User88836,4,4,4
User88837,3,4,4
User88838,3,2,3
User88839,1,4,4
User88840,1,3,1
User88841,5,4,4
User88842,1,1,1
User88843,1,3,4
